asistencia_id,estudiante_id,asistencia,fecha
9874,65,False,2027-08-09
9875,65,True,2027-08-10
9876,65,True,2027-08-11
9877,65,True,2027-08-12
9878,65,True,2027-08-13
9879,65,True,2027-08-14
9880,65,False,2027-08-15
9881,65,True,2027-08-16
9882,65,True,2027-08-17
9883,65,True,2027-08-18
9884,65,True,2027-08-19
9885,65,True,2027-08-20
9886,65,False,2027-08-21
9887,65,True,2027-08-22
9888,65,True,2027-08-23
9889,65,True,2027-08-24
9890,65,True,2027-08-25
9891,65,True,2027-08-26
9892,65,True,2027-08-27
9893,65,True,2027-08-28
9894,65,True,2027-08-29
9895,65,True,2027-08-30
9896,65,True,2027-08-31
9897,65,True,2027-09-01
9898,65,True,2027-09-02
9899,65,True,2027-09-03
9900,65,True,2027-09-04
9901,65,True,2027-09-05
9902,65,True,2027-09-06
9903,65,True,2027-09-07
9904,65,True,2027-09-08
9905,65,True,2027-09-09
9906,65,True,2027-09-10
9907,65,True,2027-09-11
9908,65,True,2027-09-12
9909,65,True,2027-09-13
9910,65,True,2027-09-14
9911,65,True,2027-09-15
9912,65,True,2027-09-16
9913,65,True,2027-09-17
9914,65,True,2027-09-18
9915,65,True,2027-09-19
9916,65,True,2027-09-20
9917,65,True,2027-09-21
9918,65,True,2027-09-22
9919,65,True,2027-09-23
9920,65,True,2027-09-24
9921,65,True,2027-09-25
9922,65,True,2027-09-26
9923,65,True,2027-09-27
9924,65,True,2027-09-28
9925,65,True,2027-09-29
9926,65,True,2027-09-30
9927,65,True,2027-10-01
9928,65,True,2027-10-02
9929,65,True,2027-10-03
9930,65,True,2027-10-04
9931,65,True,2027-10-05
9932,65,True,2027-10-06
9933,65,True,2027-10-07
9934,65,True,2027-10-08
9935,65,True,2027-10-09
9936,65,True,2027-10-10
9937,65,True,2027-10-11
9938,65,True,2027-10-12
9939,65,True,2027-10-13
9940,65,True,2027-10-14
9941,65,True,2027-10-15
9942,65,True,2027-10-16
9943,65,True,2027-10-17
9944,65,True,2027-10-18
9945,65,True,2027-10-19
9946,65,True,2027-10-20
9947,65,True,2027-10-21
9948,65,False,2027-10-22
9949,65,True,2027-10-23
9950,65,True,2027-10-24
9951,65,True,2027-10-25
9952,65,True,2027-10-26
9953,65,True,2027-10-27
9954,65,True,2027-10-28
9955,65,True,2027-10-29
9956,65,False,2027-10-30
9957,65,True,2027-10-31
9958,65,True,2027-11-01
9959,65,True,2027-11-02
9960,65,True,2027-11-03
9961,65,True,2027-11-04
9962,65,True,2027-11-05
9963,65,True,2027-11-06
9964,65,True,2027-11-07
9965,65,True,2027-11-08
9966,65,True,2027-11-09
9967,65,True,2027-11-10
9968,65,True,2027-11-11
9969,65,True,2027-11-12
9970,65,True,2027-11-13
9971,65,False,2027-11-14
9972,65,True,2027-11-15
9973,65,True,2027-11-16
9974,65,True,2027-11-17
9975,65,True,2027-11-18
9976,65,True,2027-11-19
9977,65,True,2027-11-20
9978,65,True,2027-11-21
9979,65,True,2027-11-22
9980,65,False,2027-11-23
9981,65,True,2027-11-24
9982,65,True,2027-11-25
9983,65,True,2027-11-26
9984,65,True,2027-11-27
9985,65,True,2027-11-28
9986,65,False,2027-11-29
9987,65,True,2027-11-30
9988,65,True,2027-12-01
9989,65,True,2027-12-02
9990,65,True,2027-12-03
9991,65,True,2027-12-04
9992,65,True,2027-12-05
9993,65,True,2027-12-06
9994,65,True,2027-12-07
9995,65,True,2027-12-08
9996,65,True,2027-12-09
9997,65,True,2027-12-10
9998,65,True,2027-12-11
9999,65,True,2027-12-12
10000,65,True,2027-12-13
10001,65,True,2027-12-14
10002,65,True,2027-12-15
10003,65,True,2027-12-16
10004,65,False,2027-12-17
10005,65,True,2027-12-18
10006,65,True,2027-12-19
10007,65,True,2027-12-20
10008,65,True,2027-12-21
10009,65,True,2027-12-22
10010,65,True,2027-12-23
10011,66,True,2028-08-16
10012,66,True,2028-08-17
10013,66,True,2028-08-18
10014,66,True,2028-08-19
10015,66,True,2028-08-20
10016,66,True,2028-08-21
10017,66,True,2028-08-22
10018,66,True,2028-08-23
10019,66,True,2028-08-24
10020,66,True,2028-08-25
10021,66,True,2028-08-26
10022,66,True,2028-08-27
10023,66,True,2028-08-28
10024,66,True,2028-08-29
10025,66,False,2028-08-30
10026,66,True,2028-08-31
10027,66,True,2028-09-01
10028,66,True,2028-09-02
10029,66,True,2028-09-03
10030,66,True,2028-09-04
10031,66,True,2028-09-05
10032,66,True,2028-09-06
10033,66,True,2028-09-07
10034,66,True,2028-09-08
10035,66,True,2028-09-09
10036,66,True,2028-09-10
10037,66,True,2028-09-11
10038,66,True,2028-09-12
10039,66,True,2028-09-13
10040,66,True,2028-09-14
10041,66,False,2028-09-15
10042,66,False,2028-09-16
10043,66,True,2028-09-17
10044,66,True,2028-09-18
10045,66,True,2028-09-19
10046,66,True,2028-09-20
10047,66,True,2028-09-21
10048,66,True,2028-09-22
10049,66,True,2028-09-23
10050,66,True,2028-09-24
10051,66,True,2028-09-25
10052,66,True,2028-09-26
10053,66,True,2028-09-27
10054,66,True,2028-09-28
10055,66,True,2028-09-29
10056,66,True,2028-09-30
10057,66,True,2028-10-01
10058,66,True,2028-10-02
10059,66,True,2028-10-03
10060,66,True,2028-10-04
10061,66,True,2028-10-05
10062,66,True,2028-10-06
10063,66,True,2028-10-07
10064,66,True,2028-10-08
10065,66,True,2028-10-09
10066,66,True,2028-10-10
10067,66,True,2028-10-11
10068,66,True,2028-10-12
10069,66,True,2028-10-13
10070,66,True,2028-10-14
10071,66,True,2028-10-15
10072,66,True,2028-10-16
10073,66,True,2028-10-17
10074,66,True,2028-10-18
10075,66,True,2028-10-19
10076,66,True,2028-10-20
10077,66,True,2028-10-21
10078,66,True,2028-10-22
10079,66,True,2028-10-23
10080,66,True,2028-10-24
10081,66,True,2028-10-25
10082,66,True,2028-10-26
10083,66,True,2028-10-27
10084,66,True,2028-10-28
10085,66,True,2028-10-29
10086,66,True,2028-10-30
10087,66,True,2028-10-31
10088,66,True,2028-11-01
10089,66,True,2028-11-02
10090,66,True,2028-11-03
10091,66,True,2028-11-04
10092,66,True,2028-11-05
10093,66,True,2028-11-06
10094,66,True,2028-11-07
10095,66,True,2028-11-08
10096,66,False,2028-11-09
10097,66,True,2028-11-10
10098,66,True,2028-11-11
10099,66,True,2028-11-12
10100,66,True,2028-11-13
10101,66,True,2028-11-14
10102,66,True,2028-11-15
10103,66,False,2028-11-16
10104,66,True,2028-11-17
10105,66,True,2028-11-18
10106,66,True,2028-11-19
10107,66,True,2028-11-20
10108,66,True,2028-11-21
10109,66,True,2028-11-22
10110,66,True,2028-11-23
10111,66,True,2028-11-24
10112,66,True,2028-11-25
10113,66,True,2028-11-26
10114,66,True,2028-11-27
10115,66,True,2028-11-28
10116,66,True,2028-11-29
10117,66,True,2028-11-30
10118,66,True,2028-12-01
10119,66,True,2028-12-02
10120,66,True,2028-12-03
10121,66,True,2028-12-04
10122,66,True,2028-12-05
10123,66,True,2028-12-06
10124,66,True,2028-12-07
10125,66,True,2028-12-08
10126,66,True,2028-12-09
10127,66,True,2028-12-10
10128,66,True,2028-12-11
10129,66,True,2028-12-12
10130,66,True,2028-12-13
10131,66,True,2028-12-14
10132,66,True,2028-12-15
10133,66,True,2028-12-16
10134,66,True,2028-12-17
10135,66,False,2028-12-18
10136,66,True,2028-12-19
10137,66,True,2028-12-20
10138,66,True,2028-12-21
10139,66,True,2028-12-22
10140,66,True,2028-12-23
10141,66,True,2028-12-24
10142,66,True,2028-12-25
10143,66,True,2028-12-26
10144,66,True,2028-12-27
10145,66,True,2028-12-28
10146,66,True,2028-12-29
10147,66,True,2028-12-30
10148,66,True,2028-12-31
10149,66,True,2029-01-01
10150,66,True,2029-01-02
10151,66,True,2029-01-03
10152,66,True,2029-01-04
10153,66,True,2029-01-05
10154,66,True,2029-01-06
10155,66,True,2029-01-07
10156,66,True,2029-01-08
10157,66,True,2029-01-09
10158,66,True,2029-01-10
10159,66,True,2029-01-11
10160,66,True,2029-01-12
10161,66,False,2029-01-13
10162,66,True,2029-01-14
10163,66,False,2029-01-15
10164,66,True,2029-01-16
10165,67,True,2030-02-07
10166,67,True,2030-02-08
10167,67,True,2030-02-09
10168,67,True,2030-02-10
10169,67,True,2030-02-11
10170,67,True,2030-02-12
10171,67,True,2030-02-13
10172,67,True,2030-02-14
10173,67,True,2030-02-15
10174,67,False,2030-02-16
10175,67,True,2030-02-17
10176,67,True,2030-02-18
10177,67,True,2030-02-19
10178,67,True,2030-02-20
10179,67,True,2030-02-21
10180,67,True,2030-02-22
10181,67,True,2030-02-23
10182,67,True,2030-02-24
10183,67,True,2030-02-25
10184,67,True,2030-02-26
10185,67,True,2030-02-27
10186,67,True,2030-02-28
10187,67,True,2030-03-01
10188,67,True,2030-03-02
10189,67,True,2030-03-03
10190,67,True,2030-03-04
10191,67,True,2030-03-05
10192,67,True,2030-03-06
10193,67,True,2030-03-07
10194,67,True,2030-03-08
10195,67,True,2030-03-09
10196,67,True,2030-03-10
10197,67,True,2030-03-11
10198,67,True,2030-03-12
10199,67,False,2030-03-13
10200,67,True,2030-03-14
10201,67,True,2030-03-15
10202,67,True,2030-03-16
10203,67,True,2030-03-17
10204,67,True,2030-03-18
10205,67,True,2030-03-19
10206,67,True,2030-03-20
10207,67,True,2030-03-21
10208,67,True,2030-03-22
10209,67,True,2030-03-23
10210,67,True,2030-03-24
10211,67,True,2030-03-25
10212,67,True,2030-03-26
10213,67,False,2030-03-27
10214,67,True,2030-03-28
10215,67,True,2030-03-29
10216,67,True,2030-03-30
10217,67,True,2030-03-31
10218,67,True,2030-04-01
10219,67,True,2030-04-02
10220,67,False,2030-04-03
10221,67,True,2030-04-04
10222,67,True,2030-04-05
10223,67,True,2030-04-06
10224,67,True,2030-04-07
10225,67,True,2030-04-08
10226,67,True,2030-04-09
10227,67,True,2030-04-10
10228,67,True,2030-04-11
10229,67,True,2030-04-12
10230,67,True,2030-04-13
10231,67,True,2030-04-14
10232,67,True,2030-04-15
10233,67,True,2030-04-16
10234,67,True,2030-04-17
10235,67,True,2030-04-18
10236,67,True,2030-04-19
10237,67,True,2030-04-20
10238,67,True,2030-04-21
10239,67,True,2030-04-22
10240,67,True,2030-04-23
10241,67,True,2030-04-24
10242,67,True,2030-04-25
10243,67,True,2030-04-26
10244,67,True,2030-04-27
10245,67,True,2030-04-28
10246,67,True,2030-04-29
10247,67,True,2030-04-30
10248,67,True,2030-05-01
10249,67,True,2030-05-02
10250,67,True,2030-05-03
10251,67,True,2030-05-04
10252,67,True,2030-05-05
10253,67,True,2030-05-06
10254,67,True,2030-05-07
10255,67,True,2030-05-08
10256,67,True,2030-05-09
10257,67,True,2030-05-10
10258,67,True,2030-05-11
10259,67,True,2030-05-12
10260,67,True,2030-05-13
10261,67,True,2030-05-14
10262,67,True,2030-05-15
10263,67,True,2030-05-16
10264,67,True,2030-05-17
10265,67,True,2030-05-18
10266,67,True,2030-05-19
10267,67,True,2030-05-20
10268,67,True,2030-05-21
10269,67,True,2030-05-22
10270,67,True,2030-05-23
10271,67,True,2030-05-24
10272,67,True,2030-05-25
10273,67,True,2030-05-26
10274,67,True,2030-05-27
10275,67,True,2030-05-28
10276,67,True,2030-05-29
10277,67,True,2030-05-30
10278,67,True,2030-05-31
10279,67,True,2030-06-01
10280,67,False,2030-06-02
10281,67,True,2030-06-03
10282,67,True,2030-06-04
10283,67,True,2030-06-05
10284,67,True,2030-06-06
10285,67,True,2030-06-07
10286,67,True,2030-06-08
10287,67,True,2030-06-09
10288,67,True,2030-06-10
10289,67,True,2030-06-11
10290,67,True,2030-06-12
10291,67,True,2030-06-13
10292,67,False,2030-06-14
10293,67,True,2030-06-15
10294,67,True,2030-06-16
10295,67,True,2030-06-17
10296,67,True,2030-06-18
10297,67,True,2030-06-19
10298,67,True,2030-06-20
10299,67,True,2030-06-21
10300,67,True,2030-06-22
10301,67,True,2030-06-23
10302,67,True,2030-06-24
10303,67,True,2030-06-25
10304,67,True,2030-06-26
10305,67,True,2030-06-27
10306,67,True,2030-06-28
10307,67,True,2030-06-29
10308,67,True,2030-06-30
10309,67,True,2030-07-01
10310,67,True,2030-07-02
10311,67,True,2030-07-03
10312,67,True,2030-07-04
10313,67,True,2030-07-05
10314,67,True,2030-07-06
10315,67,True,2030-07-07
10316,67,True,2030-07-08
10317,67,True,2030-07-09
10318,67,True,2030-07-10
10319,68,True,2031-10-30
10320,68,True,2031-10-31
10321,68,True,2031-11-01
10322,68,True,2031-11-02
10323,68,True,2031-11-03
10324,68,True,2031-11-04
10325,68,True,2031-11-05
10326,68,True,2031-11-06
10327,68,True,2031-11-07
10328,68,True,2031-11-08
10329,68,True,2031-11-09
10330,68,True,2031-11-10
10331,68,True,2031-11-11
10332,68,True,2031-11-12
10333,68,True,2031-11-13
10334,68,False,2031-11-14
10335,68,True,2031-11-15
10336,68,True,2031-11-16
10337,68,True,2031-11-17
10338,68,True,2031-11-18
10339,68,True,2031-11-19
10340,68,True,2031-11-20
10341,68,True,2031-11-21
10342,68,True,2031-11-22
10343,68,True,2031-11-23
10344,68,False,2031-11-24
10345,68,True,2031-11-25
10346,68,True,2031-11-26
10347,68,True,2031-11-27
10348,68,True,2031-11-28
10349,68,True,2031-11-29
10350,68,True,2031-11-30
10351,68,True,2031-12-01
10352,68,True,2031-12-02
10353,68,False,2031-12-03
10354,68,True,2031-12-04
10355,68,True,2031-12-05
10356,68,True,2031-12-06
10357,68,True,2031-12-07
10358,68,True,2031-12-08
10359,68,True,2031-12-09
10360,68,True,2031-12-10
10361,68,True,2031-12-11
10362,68,True,2031-12-12
10363,68,True,2031-12-13
10364,68,True,2031-12-14
10365,68,True,2031-12-15
10366,68,True,2031-12-16
10367,68,True,2031-12-17
10368,68,True,2031-12-18
10369,68,True,2031-12-19
10370,68,True,2031-12-20
10371,68,True,2031-12-21
10372,68,True,2031-12-22
10373,68,False,2031-12-23
10374,68,True,2031-12-24
10375,68,True,2031-12-25
10376,68,True,2031-12-26
10377,68,True,2031-12-27
10378,68,True,2031-12-28
10379,68,True,2031-12-29
10380,68,True,2031-12-30
10381,68,True,2031-12-31
10382,68,True,2032-01-01
10383,68,True,2032-01-02
10384,68,True,2032-01-03
10385,68,True,2032-01-04
10386,68,True,2032-01-05
10387,68,True,2032-01-06
10388,68,True,2032-01-07
10389,68,True,2032-01-08
10390,68,True,2032-01-09
10391,68,True,2032-01-10
10392,68,True,2032-01-11
10393,68,True,2032-01-12
10394,68,True,2032-01-13
10395,68,True,2032-01-14
10396,68,True,2032-01-15
10397,68,True,2032-01-16
10398,68,True,2032-01-17
10399,68,True,2032-01-18
10400,68,True,2032-01-19
10401,68,True,2032-01-20
10402,68,True,2032-01-21
10403,68,True,2032-01-22
10404,68,True,2032-01-23
10405,68,True,2032-01-24
10406,68,True,2032-01-25
10407,68,True,2032-01-26
10408,68,True,2032-01-27
10409,68,True,2032-01-28
10410,68,True,2032-01-29
10411,68,True,2032-01-30
10412,68,True,2032-01-31
10413,68,True,2032-02-01
10414,68,False,2032-02-02
10415,68,True,2032-02-03
10416,68,True,2032-02-04
10417,68,True,2032-02-05
10418,68,True,2032-02-06
10419,68,True,2032-02-07
10420,68,True,2032-02-08
10421,68,True,2032-02-09
10422,68,True,2032-02-10
10423,68,True,2032-02-11
10424,68,True,2032-02-12
10425,68,True,2032-02-13
10426,68,False,2032-02-14
10427,68,True,2032-02-15
10428,68,True,2032-02-16
10429,68,True,2032-02-17
10430,68,True,2032-02-18
10431,68,True,2032-02-19
10432,68,True,2032-02-20
10433,68,True,2032-02-21
10434,68,True,2032-02-22
10435,68,True,2032-02-23
10436,68,False,2032-02-24
10437,68,False,2032-02-25
10438,68,True,2032-02-26
10439,68,True,2032-02-27
10440,68,True,2032-02-28
10441,68,True,2032-02-29
10442,68,True,2032-03-01
10443,68,True,2032-03-02
10444,68,False,2032-03-03
10445,68,True,2032-03-04
10446,68,True,2032-03-05
10447,68,True,2032-03-06
10448,68,False,2032-03-07
10449,68,True,2032-03-08
10450,68,True,2032-03-09
10451,68,True,2032-03-10
10452,68,True,2032-03-11
10453,68,True,2032-03-12
10454,68,True,2032-03-13
10455,68,True,2032-03-14
10456,68,True,2032-03-15
10457,68,True,2032-03-16
10458,68,True,2032-03-17
10459,68,True,2032-03-18
10460,68,True,2032-03-19
10461,68,True,2032-03-20
10462,68,True,2032-03-21
10463,68,True,2032-03-22
10464,68,True,2032-03-23
10465,68,True,2032-03-24
10466,68,True,2032-03-25
10467,68,True,2032-03-26
10468,68,True,2032-03-27
10469,68,False,2032-03-28
10470,68,True,2032-03-29
10471,68,True,2032-03-30
10472,68,True,2032-03-31
10473,69,True,2026-07-28
10474,69,True,2026-07-29
10475,69,True,2026-07-30
10476,69,True,2026-07-31
10477,69,True,2026-08-01
10478,69,True,2026-08-02
10479,69,True,2026-08-03
10480,69,True,2026-08-04
10481,69,True,2026-08-05
10482,69,True,2026-08-06
10483,69,True,2026-08-07
10484,69,True,2026-08-08
10485,69,True,2026-08-09
10486,69,True,2026-08-10
10487,69,True,2026-08-11
10488,69,True,2026-08-12
10489,69,True,2026-08-13
10490,69,True,2026-08-14
10491,69,True,2026-08-15
10492,69,True,2026-08-16
10493,69,True,2026-08-17
10494,69,True,2026-08-18
10495,69,True,2026-08-19
10496,69,True,2026-08-20
10497,69,True,2026-08-21
10498,69,True,2026-08-22
10499,69,True,2026-08-23
10500,69,True,2026-08-24
10501,69,True,2026-08-25
10502,69,True,2026-08-26
10503,69,True,2026-08-27
10504,69,True,2026-08-28
10505,69,True,2026-08-29
10506,69,True,2026-08-30
10507,69,True,2026-08-31
10508,69,True,2026-09-01
10509,69,True,2026-09-02
10510,69,True,2026-09-03
10511,69,True,2026-09-04
10512,69,True,2026-09-05
10513,69,True,2026-09-06
10514,69,True,2026-09-07
10515,69,True,2026-09-08
10516,69,True,2026-09-09
10517,69,True,2026-09-10
10518,69,True,2026-09-11
10519,69,False,2026-09-12
10520,69,True,2026-09-13
10521,69,True,2026-09-14
10522,69,True,2026-09-15
10523,69,True,2026-09-16
10524,69,True,2026-09-17
10525,69,True,2026-09-18
10526,69,True,2026-09-19
10527,69,True,2026-09-20
10528,69,True,2026-09-21
10529,69,True,2026-09-22
10530,69,True,2026-09-23
10531,69,True,2026-09-24
10532,69,True,2026-09-25
10533,69,True,2026-09-26
10534,69,True,2026-09-27
10535,69,True,2026-09-28
10536,69,True,2026-09-29
10537,69,True,2026-09-30
10538,69,True,2026-10-01
10539,69,False,2026-10-02
10540,69,True,2026-10-03
10541,69,True,2026-10-04
10542,69,True,2026-10-05
10543,69,True,2026-10-06
10544,69,True,2026-10-07
10545,69,True,2026-10-08
10546,69,True,2026-10-09
10547,69,True,2026-10-10
10548,69,True,2026-10-11
10549,69,True,2026-10-12
10550,69,True,2026-10-13
10551,69,False,2026-10-14
10552,69,True,2026-10-15
10553,69,True,2026-10-16
10554,69,True,2026-10-17
10555,69,True,2026-10-18
10556,69,True,2026-10-19
10557,69,True,2026-10-20
10558,69,True,2026-10-21
10559,69,True,2026-10-22
10560,69,True,2026-10-23
10561,69,True,2026-10-24
10562,69,True,2026-10-25
10563,69,True,2026-10-26
10564,69,True,2026-10-27
10565,69,True,2026-10-28
10566,69,True,2026-10-29
10567,69,True,2026-10-30
10568,69,False,2026-10-31
10569,69,True,2026-11-01
10570,69,True,2026-11-02
10571,69,True,2026-11-03
10572,69,True,2026-11-04
10573,69,True,2026-11-05
10574,69,True,2026-11-06
10575,69,True,2026-11-07
10576,69,True,2026-11-08
10577,69,True,2026-11-09
10578,69,True,2026-11-10
10579,69,True,2026-11-11
10580,69,True,2026-11-12
10581,69,True,2026-11-13
10582,69,True,2026-11-14
10583,69,True,2026-11-15
10584,69,True,2026-11-16
10585,69,True,2026-11-17
10586,69,True,2026-11-18
10587,69,True,2026-11-19
10588,69,True,2026-11-20
10589,69,True,2026-11-21
10590,69,True,2026-11-22
10591,69,True,2026-11-23
10592,69,True,2026-11-24
10593,69,False,2026-11-25
10594,69,True,2026-11-26
10595,69,True,2026-11-27
10596,69,True,2026-11-28
10597,69,False,2026-11-29
10598,69,False,2026-11-30
10599,69,True,2026-12-01
10600,69,True,2026-12-02
10601,69,True,2026-12-03
10602,69,True,2026-12-04
10603,69,True,2026-12-05
10604,69,True,2026-12-06
10605,69,True,2026-12-07
10606,69,True,2026-12-08
10607,69,True,2026-12-09
10608,69,True,2026-12-10
10609,69,True,2026-12-11
10610,69,True,2026-12-12
10611,69,True,2026-12-13
10612,69,True,2026-12-14
10613,69,True,2026-12-15
10614,69,True,2026-12-16
10615,69,False,2026-12-17
10616,69,False,2026-12-18
10617,69,True,2026-12-19
10618,69,True,2026-12-20
10619,69,True,2026-12-21
10620,69,True,2026-12-22
10621,69,True,2026-12-23
10622,69,True,2026-12-24
10623,69,True,2026-12-25
10624,69,True,2026-12-26
10625,69,True,2026-12-27
10626,69,True,2026-12-28
10627,70,True,2025-10-01
10628,70,True,2025-10-02
10629,70,True,2025-10-03
10630,70,True,2025-10-04
10631,70,True,2025-10-05
10632,70,True,2025-10-06
10633,70,True,2025-10-07
10634,70,True,2025-10-08
10635,70,True,2025-10-09
10636,70,True,2025-10-10
10637,70,True,2025-10-11
10638,70,False,2025-10-12
10639,70,True,2025-10-13
10640,70,True,2025-10-14
10641,70,True,2025-10-15
10642,70,True,2025-10-16
10643,70,True,2025-10-17
10644,70,True,2025-10-18
10645,70,True,2025-10-19
10646,70,True,2025-10-20
10647,70,True,2025-10-21
10648,70,True,2025-10-22
10649,70,True,2025-10-23
10650,70,True,2025-10-24
10651,70,True,2025-10-25
10652,70,True,2025-10-26
10653,70,True,2025-10-27
10654,70,True,2025-10-28
10655,70,True,2025-10-29
10656,70,True,2025-10-30
10657,70,True,2025-10-31
10658,70,True,2025-11-01
10659,70,True,2025-11-02
10660,70,True,2025-11-03
10661,70,True,2025-11-04
10662,70,True,2025-11-05
10663,70,True,2025-11-06
10664,70,True,2025-11-07
10665,70,True,2025-11-08
10666,70,True,2025-11-09
10667,70,True,2025-11-10
10668,70,True,2025-11-11
10669,70,True,2025-11-12
10670,70,True,2025-11-13
10671,70,True,2025-11-14
10672,70,True,2025-11-15
10673,70,True,2025-11-16
10674,70,True,2025-11-17
10675,70,True,2025-11-18
10676,70,True,2025-11-19
10677,70,False,2025-11-20
10678,70,True,2025-11-21
10679,70,True,2025-11-22
10680,70,True,2025-11-23
10681,70,True,2025-11-24
10682,70,True,2025-11-25
10683,70,True,2025-11-26
10684,70,True,2025-11-27
10685,70,True,2025-11-28
10686,70,True,2025-11-29
10687,70,True,2025-11-30
10688,70,True,2025-12-01
10689,70,True,2025-12-02
10690,70,True,2025-12-03
10691,70,True,2025-12-04
10692,70,True,2025-12-05
10693,70,True,2025-12-06
10694,70,True,2025-12-07
10695,70,True,2025-12-08
10696,70,True,2025-12-09
10697,70,True,2025-12-10
10698,70,True,2025-12-11
10699,70,True,2025-12-12
10700,70,True,2025-12-13
10701,70,True,2025-12-14
10702,70,True,2025-12-15
10703,70,False,2025-12-16
10704,70,True,2025-12-17
10705,70,True,2025-12-18
10706,70,True,2025-12-19
10707,70,True,2025-12-20
10708,70,True,2025-12-21
10709,70,True,2025-12-22
10710,70,True,2025-12-23
10711,70,True,2025-12-24
10712,70,True,2025-12-25
10713,70,True,2025-12-26
10714,70,True,2025-12-27
10715,70,True,2025-12-28
10716,70,False,2025-12-29
10717,70,True,2025-12-30
10718,70,True,2025-12-31
10719,70,True,2026-01-01
10720,70,True,2026-01-02
10721,70,True,2026-01-03
10722,70,True,2026-01-04
10723,70,True,2026-01-05
10724,70,True,2026-01-06
10725,70,True,2026-01-07
10726,70,True,2026-01-08
10727,70,True,2026-01-09
10728,70,True,2026-01-10
10729,70,True,2026-01-11
10730,70,True,2026-01-12
10731,70,True,2026-01-13
10732,70,True,2026-01-14
10733,70,True,2026-01-15
10734,70,False,2026-01-16
10735,70,True,2026-01-17
10736,70,True,2026-01-18
10737,70,True,2026-01-19
10738,70,True,2026-01-20
10739,70,True,2026-01-21
10740,70,False,2026-01-22
10741,70,True,2026-01-23
10742,70,False,2026-01-24
10743,70,True,2026-01-25
10744,70,True,2026-01-26
10745,70,True,2026-01-27
10746,70,True,2026-01-28
10747,70,True,2026-01-29
10748,70,True,2026-01-30
10749,70,True,2026-01-31
10750,70,True,2026-02-01
10751,70,True,2026-02-02
10752,70,True,2026-02-03
10753,70,True,2026-02-04
10754,70,True,2026-02-05
10755,70,True,2026-02-06
10756,70,True,2026-02-07
10757,70,True,2026-02-08
10758,70,True,2026-02-09
10759,70,True,2026-02-10
10760,70,True,2026-02-11
10761,70,True,2026-02-12
10762,70,True,2026-02-13
10763,70,True,2026-02-14
10764,70,True,2026-02-15
10765,70,True,2026-02-16
10766,70,True,2026-02-17
10767,70,True,2026-02-18
10768,70,True,2026-02-19
10769,70,True,2026-02-20
10770,70,True,2026-02-21
10771,70,True,2026-02-22
10772,70,True,2026-02-23
10773,70,True,2026-02-24
10774,70,True,2026-02-25
10775,70,True,2026-02-26
10776,70,True,2026-02-27
10777,70,True,2026-02-28
10778,70,True,2026-03-01
10779,70,True,2026-03-02
10780,70,True,2026-03-03
10781,71,True,2028-09-15
10782,71,True,2028-09-16
10783,71,True,2028-09-17
10784,71,True,2028-09-18
10785,71,True,2028-09-19
10786,71,True,2028-09-20
10787,71,True,2028-09-21
10788,71,True,2028-09-22
10789,71,True,2028-09-23
10790,71,True,2028-09-24
10791,71,True,2028-09-25
10792,71,True,2028-09-26
10793,71,True,2028-09-27
10794,71,True,2028-09-28
10795,71,True,2028-09-29
10796,71,True,2028-09-30
10797,71,True,2028-10-01
10798,71,True,2028-10-02
10799,71,True,2028-10-03
10800,71,True,2028-10-04
10801,71,True,2028-10-05
10802,71,False,2028-10-06
10803,71,True,2028-10-07
10804,71,True,2028-10-08
10805,71,True,2028-10-09
10806,71,True,2028-10-10
10807,71,False,2028-10-11
10808,71,True,2028-10-12
10809,71,True,2028-10-13
10810,71,True,2028-10-14
10811,71,True,2028-10-15
10812,71,True,2028-10-16
10813,71,True,2028-10-17
10814,71,True,2028-10-18
10815,71,True,2028-10-19
10816,71,True,2028-10-20
10817,71,True,2028-10-21
10818,71,False,2028-10-22
10819,71,True,2028-10-23
10820,71,True,2028-10-24
10821,71,True,2028-10-25
10822,71,True,2028-10-26
10823,71,True,2028-10-27
10824,71,True,2028-10-28
10825,71,True,2028-10-29
10826,71,True,2028-10-30
10827,71,True,2028-10-31
10828,71,True,2028-11-01
10829,71,True,2028-11-02
10830,71,True,2028-11-03
10831,71,True,2028-11-04
10832,71,True,2028-11-05
10833,71,True,2028-11-06
10834,71,True,2028-11-07
10835,71,True,2028-11-08
10836,71,True,2028-11-09
10837,71,True,2028-11-10
10838,71,True,2028-11-11
10839,71,True,2028-11-12
10840,71,True,2028-11-13
10841,71,True,2028-11-14
10842,71,True,2028-11-15
10843,71,True,2028-11-16
10844,71,True,2028-11-17
10845,71,True,2028-11-18
10846,71,True,2028-11-19
10847,71,True,2028-11-20
10848,71,True,2028-11-21
10849,71,True,2028-11-22
10850,71,True,2028-11-23
10851,71,False,2028-11-24
10852,71,True,2028-11-25
10853,71,True,2028-11-26
10854,71,True,2028-11-27
10855,71,True,2028-11-28
10856,71,True,2028-11-29
10857,71,True,2028-11-30
10858,71,True,2028-12-01
10859,71,True,2028-12-02
10860,71,True,2028-12-03
10861,71,True,2028-12-04
10862,71,True,2028-12-05
10863,71,True,2028-12-06
10864,71,False,2028-12-07
10865,71,True,2028-12-08
10866,71,True,2028-12-09
10867,71,True,2028-12-10
10868,71,True,2028-12-11
10869,71,True,2028-12-12
10870,71,True,2028-12-13
10871,71,True,2028-12-14
